Order_ID,Date,Month,Year,Category_Type,Category,Category Image,Item_Name,Quantity,Unit_Price_$,Total_Amount_$,Food_Cost_$,Labour_Cost_$,Profit_$,Delivery_Partner,Payment_Mode
O02545,17-10-2025,October,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Triple Cheese Club,1,10.18,10.18,4.32,1.29,4.57,UberEats,Card
O02546,08-04-2025,April,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,4,15.22,60.88,27.27,6.7,26.91,UberEats,Card
O02547,26-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,2,5.54,11.08,4.26,1.27,5.55,Swiggy,Online
O02548,23-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,5.6,22.4,7.85,3.75,10.8,In-Store,Cash
O02549,15-08-2025,August,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,3,11.33,33.99,13.49,6.28,14.22,Zomato,Card
O02550,10-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,4,8.15,32.6,14.66,4.67,13.27,Zomato,Cash
O02551,02-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,1,7.46,7.46,3.34,1.33,2.79,Zomato,Online
O02552,16-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,4.58,18.32,6.57,2.85,8.9,UberEats,Card
O02553,05-12-2025,December,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,3,7.32,21.96,8.81,2.74,10.41,In-Store,UPI
O02554,19-11-2025,November,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Grilled Veg,2,19.43,38.86,17.14,5.03,16.69,In-Store,Online
O02555,11-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,7.93,15.86,5.59,3.12,7.15,UberEats,UPI
O02556,09-05-2025,May,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,2,11.12,22.24,10.01,2.91,9.32,Zomato,Card
O02557,09-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,4,7.38,29.52,12.75,4,12.77,Swiggy,Card
O02558,25-04-2025,April,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Veg Overload,2,19.49,38.98,13.68,5.2,20.1,In-Store,Online
O02559,29-01-2025,January,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Farmhouse,2,15.98,31.96,11.32,4.46,16.18,Swiggy,Cash
O02560,09-04-2025,April,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,3,5.89,17.67,5.67,3.02,8.98,Swiggy,Cash
O02561,28-09-2025,September,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Triple Cheese Club,1,16.86,16.86,6.34,3.04,7.48,UberEats,Cash
O02562,14-06-2025,June,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,2,13.68,27.36,8.66,5.03,13.67,Zomato,Card
O02563,15-08-2025,August,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,4,7.45,29.8,9.37,3.34,17.09,Swiggy,UPI
O02564,23-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,3,8.8,26.4,11.29,5.03,10.08,In-Store,Online
O02565,03-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,4,10.75,43,15.09,6.24,21.67,Swiggy,Online
O02566,26-07-2025,July,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,4,6.58,26.32,9.68,3.75,12.89,Zomato,UPI
O02567,12-10-2025,October,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,2,19.45,38.9,16.72,6.09,16.09,In-Store,Cash
O02568,17-10-2025,October,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,4,8.21,32.84,13.2,5.28,14.36,Swiggy,Online
O02569,12-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,8.3,8.3,3.1,1.09,4.11,Zomato,Card
O02570,21-08-2025,August,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,1,13.37,13.37,5.76,1.91,5.7,UberEats,UPI
O02571,29-03-2025,March,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,3,12.63,37.89,14.74,4.5,18.65,Swiggy,Online
O02572,10-02-2025,February,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,3,12.47,37.41,13.71,4.07,19.63,Zomato,Cash
O02573,05-11-2025,November,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Veg Overload,3,17.81,53.43,17.05,10.41,25.97,Swiggy,Card
O02574,02-05-2025,May,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,3,5.53,16.59,5.25,2.07,9.27,In-Store,Online
O02575,21-10-2025,October,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,3,11.72,35.16,13.24,4.37,17.55,Zomato,Card
O02576,08-02-2025,February,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,3,8.32,24.96,10.03,3.68,11.25,UberEats,Cash
O02577,28-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,5.68,5.68,2.4,1,2.28,Zomato,Online
O02578,19-09-2025,September,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Veg Overload,2,11.51,23.02,7.65,3.81,11.56,UberEats,UPI
O02579,02-05-2025,May,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,3,12.69,38.07,11.73,6.48,19.86,Swiggy,Online
O02580,01-10-2025,October,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,3,16.36,49.08,15.95,5.07,28.06,In-Store,Card
O02581,08-02-2025,February,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Grilled Veg,4,19.04,76.16,32.34,13.7,30.12,In-Store,Card
O02582,18-11-2025,November,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,3,12.17,36.51,12.71,3.79,20.01,Zomato,UPI
O02583,09-09-2025,September,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,4,4.7,18.8,7.95,2.01,8.84,In-Store,Card
O02584,05-05-2025,May,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,2,16.02,32.04,9.95,5.64,16.45,In-Store,Cash
O02585,28-04-2025,April,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,4,5.71,22.84,8.85,2.93,11.06,In-Store,Online
O02586,15-12-2025,December,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,2,11.45,22.9,7.97,3.16,11.77,Swiggy,Online
O02587,01-05-2025,May,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,1,10.99,10.99,4.68,1.23,5.08,Swiggy,UPI
O02588,12-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,3,6.52,19.56,8,2.48,9.08,Zomato,Card
O02589,19-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,4,8.82,35.28,14.17,4.54,16.57,Swiggy,Online
O02590,04-12-2025,December,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,1,9.05,9.05,2.82,1.06,5.17,In-Store,Cash
O02591,16-05-2025,May,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,3,10.87,32.61,10.61,4.75,17.25,Swiggy,Card
O02592,20-10-2025,October,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,3,13.81,41.43,18.63,6.75,16.05,In-Store,Cash
O02593,30-10-2025,October,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,2,7.91,15.82,5.47,2.68,7.67,In-Store,UPI
O02594,09-01-2025,January,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Grilled Veg,2,10.77,21.54,7.55,2.47,11.52,UberEats,Cash
O02595,21-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,2,8.53,17.06,6.18,2,8.88,UberEats,UPI
O02596,08-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,4,10.63,42.52,14.15,4.95,23.42,Swiggy,Cash
O02597,27-06-2025,June,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,4,10.02,40.08,13.72,7.27,19.09,Swiggy,Online
O02598,02-07-2025,July,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,1,17.56,17.56,6.13,2.9,8.53,In-Store,Online
O02599,11-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,4,6.85,27.4,11.77,5.17,10.46,In-Store,UPI
O02600,09-02-2025,February,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,3,4.84,14.52,6.38,2.76,5.38,In-Store,Online
O02601,05-10-2025,October,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,1,11.32,11.32,5.07,1.76,4.49,Zomato,Card
O02602,22-09-2025,September,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,1,5.66,5.66,2.5,1.13,2.03,Swiggy,UPI
O02603,26-09-2025,September,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Farmhouse,4,15.99,63.96,19.34,9.83,34.79,Zomato,UPI
O02604,23-12-2025,December,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,1,9.07,9.07,3.27,0.98,4.82,In-Store,Online
O02605,14-11-2025,November,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,4,8.02,32.08,10.41,5.62,16.05,Swiggy,Cash
O02606,05-03-2025,March,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,4,10.6,42.4,16.34,5.98,20.08,UberEats,UPI
O02607,09-05-2025,May,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,2,17.45,34.9,11.85,3.94,19.11,In-Store,Card
O02608,30-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,1,6.04,6.04,2.24,0.88,2.92,Zomato,Card
O02609,30-09-2025,September,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,7.12,7.12,3.03,1.37,2.72,Zomato,Card
O02610,21-10-2025,October,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,1,17.69,17.69,6.12,3.51,8.06,Zomato,UPI
O02611,17-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,2,4.82,9.64,4.18,1.02,4.44,UberEats,Online
O02612,25-06-2025,June,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,4,11.72,46.88,20.1,8.14,18.64,In-Store,Card
O02613,24-04-2025,April,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,1,9.19,9.19,3.95,1.22,4.02,Swiggy,Card
O02614,24-02-2025,February,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,8.72,34.88,14.1,3.88,16.9,UberEats,Cash
O02615,08-09-2025,September,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,3,5.24,15.72,5.77,2.61,7.34,UberEats,Cash
O02616,14-06-2025,June,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,4,13.14,52.56,15.94,5.3,31.32,UberEats,Card
O02617,10-04-2025,April,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,4,7.92,31.68,9.59,5.92,16.17,Swiggy,Cash
O02618,03-11-2025,November,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,1,6.34,6.34,2.72,1.06,2.56,Zomato,UPI
O02619,01-05-2025,May,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,4,10.49,41.96,17.02,7.18,17.76,UberEats,Card
O02620,07-06-2025,June,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Spicy Club,4,17.32,69.28,26.8,9.91,32.57,In-Store,Cash
O02621,17-06-2025,June,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,1,18.18,18.18,7.28,3.15,7.75,Zomato,UPI
O02622,20-04-2025,April,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,4,9.6,38.4,12.82,5.67,19.91,Zomato,Online
O02623,12-06-2025,June,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Corn Supreme,1,13.95,13.95,4.79,1.78,7.38,Zomato,Cash
O02624,14-02-2025,February,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,2,18.96,37.92,12.03,6.54,19.35,In-Store,Online
O02625,28-09-2025,September,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Margherita,4,10.3,41.2,18.34,5.36,17.5,Zomato,Online
O02626,20-05-2025,May,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,4,9.47,37.88,12.73,5.74,19.41,UberEats,Online
O02627,12-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,4,7.77,31.08,11.98,3.4,15.7,In-Store,Cash
O02628,26-10-2025,October,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,4,6.93,27.72,11.6,5.04,11.08,In-Store,UPI
O02629,27-03-2025,March,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,3,13.4,40.2,13.53,7.55,19.12,UberEats,UPI
O02630,20-11-2025,November,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,2,12.3,24.6,10.23,4.72,9.65,UberEats,UPI
O02631,11-11-2025,November,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,3,6.8,20.4,8.06,3.76,8.58,UberEats,Cash
O02632,21-12-2025,December,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,2,6.78,13.56,5.28,2.56,5.72,Zomato,Cash
O02633,22-01-2025,January,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Spicy Club,4,19.82,79.28,31.23,8.17,39.88,Zomato,Card
O02634,02-05-2025,May,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Corn Supreme,4,19.25,77,26.43,14.55,36.02,UberEats,Cash
O02635,03-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,3,12.06,36.18,15.14,5.09,15.95,Swiggy,Card
O02636,21-11-2025,November,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,2,12.34,24.68,10.21,4.72,9.75,Swiggy,UPI
O02637,26-05-2025,May,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,8.05,8.05,3.12,1.6,3.33,In-Store,Card
O02638,20-12-2025,December,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,1,17.86,17.86,7.04,2.91,7.91,In-Store,UPI
O02639,31-07-2025,July,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,1,13.98,13.98,5.18,1.44,7.36,UberEats,Card
O02640,28-05-2025,May,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,1,11.55,11.55,4.2,1.89,5.46,Zomato,Cash
O02641,10-03-2025,March,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,4,14.91,59.64,17.95,8.77,32.92,Zomato,Card
O02642,04-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,8.25,8.25,2.78,1.07,4.4,Swiggy,Online
O02643,05-01-2025,January,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,1,13.98,13.98,4.93,2.02,7.03,UberEats,Online
O02644,15-04-2025,April,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,1,7.98,7.98,2.75,0.85,4.38,Swiggy,Card
O02645,26-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,2,7.46,14.92,6.02,2.48,6.42,Zomato,Card
O02646,03-09-2025,September,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Veg Loaded Mac,2,6.77,13.54,5.49,2.38,5.67,UberEats,UPI
O02647,11-03-2025,March,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,1,9.82,9.82,3.1,1.39,5.33,UberEats,Card
O02648,16-02-2025,February,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,7.61,7.61,3.33,1.46,2.82,Zomato,Cash
O02649,28-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,8.37,33.48,12.89,4.16,16.43,Swiggy,Online
O02650,02-02-2025,February,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,1,11.49,11.49,3.62,2.27,5.6,Zomato,Online
O02651,22-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,1,8.35,8.35,2.91,1.55,3.89,UberEats,Card
O02652,21-03-2025,March,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,1,6.59,6.59,2.54,0.71,3.34,Zomato,Cash
O02653,07-08-2025,August,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,4,9.1,36.4,15.13,5.53,15.74,UberEats,Card
O02654,09-10-2025,October,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,2,18.9,37.8,11.86,4.27,21.67,UberEats,UPI
O02655,06-05-2025,May,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,4,8.3,33.2,11.8,3.9,17.5,UberEats,UPI
O02656,04-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,4,8.62,34.48,14.08,6.87,13.53,In-Store,Card
O02657,21-07-2025,July,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,3,6.39,19.17,8.18,3.54,7.45,UberEats,UPI
O02658,23-10-2025,October,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,1,6.7,6.7,2.52,1.28,2.9,Zomato,Online
O02659,26-10-2025,October,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,3,12.78,38.34,14.89,7.28,16.17,Zomato,Online
O02660,24-03-2025,March,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,4,15.47,61.88,19.49,7.78,34.61,In-Store,Online
O02661,27-02-2025,February,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,2,10.95,21.9,9.44,3.01,9.45,Zomato,Card
O02662,18-03-2025,March,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,2,14.31,28.62,10.51,5.49,12.62,UberEats,Online
O02663,28-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,5.38,5.38,1.74,0.59,3.05,Swiggy,Cash
O02664,11-10-2025,October,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,1,9.21,9.21,3.58,1.17,4.46,In-Store,UPI
O02665,18-04-2025,April,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,7.87,31.48,9.6,5.3,16.58,Zomato,Card
O02666,01-10-2025,October,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,2,11.66,23.32,10.42,2.34,10.56,Zomato,Cash
O02667,04-06-2025,June,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Margherita,2,13.07,26.14,8.12,4.03,13.99,UberEats,Cash
O02668,04-02-2025,February,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,1,11.44,11.44,4.76,1.75,4.93,Swiggy,Cash
O02669,26-11-2025,November,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,2,6.14,12.28,4.65,2.2,5.43,Swiggy,Cash
O02670,12-04-2025,April,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,2,13.42,26.84,11.62,4.96,10.26,Swiggy,Card
O02671,23-10-2025,October,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,4,10.99,43.96,14.93,8.4,20.63,Zomato,Online
O02672,08-11-2025,November,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,3,13.29,39.87,15.41,7.4,17.06,Swiggy,Card
O02673,19-03-2025,March,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,3,14.39,43.17,17.27,4.43,21.47,Swiggy,Online
O02674,27-08-2025,August,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,2,7.48,14.96,5.62,2,7.34,Swiggy,Cash
O02675,27-02-2025,February,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,3,10.35,31.05,9.54,4.01,17.5,Zomato,Card
O02676,03-03-2025,March,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,3,7.76,23.28,7.71,3.78,11.79,Zomato,UPI
O02677,28-09-2025,September,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,3,12.76,38.28,11.62,6.16,20.5,Zomato,Cash
O02678,20-10-2025,October,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Veggie Paradise,3,19.93,59.79,25.19,6.94,27.66,UberEats,Card
O02679,07-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,3,5.65,16.95,7.37,2.93,6.65,UberEats,Cash
O02680,25-05-2025,May,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Paneer Delight,4,14.04,56.16,20.53,6.31,29.32,UberEats,Cash
O02681,16-12-2025,December,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,1,13.62,13.62,4.51,1.53,7.58,UberEats,Cash
O02682,07-12-2025,December,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,3,6.25,18.75,6.56,3.71,8.48,UberEats,Online
O02683,09-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,2,5.62,11.24,3.49,1.59,6.16,UberEats,Online
O02684,02-12-2025,December,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,3,14.77,44.31,19.11,5.27,19.93,Zomato,Online
O02685,19-02-2025,February,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Margherita,4,10.24,40.96,12.49,6.5,21.97,Zomato,UPI
O02686,06-08-2025,August,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,4,8.77,35.08,10.92,4.52,19.64,UberEats,Online
O02687,08-03-2025,March,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Corn Supreme,2,15.66,31.32,10.58,5.47,15.27,Swiggy,Card
O02688,14-03-2025,March,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,2,12.18,24.36,10.41,3.94,10.01,Swiggy,UPI
O02689,24-03-2025,March,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,2,7.42,14.84,6.46,1.56,6.82,UberEats,Cash
O02690,03-11-2025,November,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,2,4.59,9.18,4.1,1.65,3.43,Swiggy,Online
O02691,30-10-2025,October,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Farmhouse,4,18.48,73.92,31.6,10.63,31.69,Zomato,Card
O02692,29-09-2025,September,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,2,8.77,17.54,7.16,2.22,8.16,UberEats,UPI
O02693,17-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,8.98,8.98,3.16,1.57,4.25,UberEats,Cash
O02694,31-01-2025,January,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Corn Supreme,4,18.37,73.48,25.89,10.68,36.91,In-Store,Online
O02695,24-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,4,13.79,55.16,20.83,6.77,27.56,UberEats,Cash
O02696,15-08-2025,August,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,6.89,27.56,10.18,4.45,12.93,UberEats,Online
